datetime,open,high,low,close,volume
2023-12-14 20:15:00,93060,93060,92979,92998,9
2023-12-14 20:30:00,92958,92958,92937,92940,43
2023-12-14 20:45:00,92913,92929,92911,92929,6
2023-12-14 21:00:00,92933,92940,92933,92940,14
2023-12-14 21:15:00,92911,92949,92910,92949,4
2023-12-14 21:30:00,92950,93025,92950,93025,10
2023-12-14 22:00:00,93035,93129,93031,93060,22
2023-12-14 22:30:00,93053,93080,93053,93080,14
2023-12-14 22:45:00,93090,93090,93089,93089,20
2023-12-14 23:00:00,93101,93130,93091,93091,25
2023-12-14 23:15:00,93093,93093,93052,93052,62
2023-12-14 23:30:00,93043,93043,93041,93041,8
2023-12-15 08:45:00,93000,93000,93000,93000,1
2023-12-15 09:00:00,92911,93000,92831,92985,14
2023-12-15 09:15:00,92831,92831,92831,92831,1
2023-12-15 09:30:00,92831,92831,92771,92798,39
2023-12-15 09:45:00,92797,92797,92797,92797,1
2023-12-15 10:00:00,92751,92920,92751,92851,82
2023-12-15 10:15:00,92751,92785,92579,92710,121
2023-12-15 10:30:00,92722,92786,92722,92786,6
2023-12-15 11:00:00,92877,92894,92826,92826,19
2023-12-15 11:30:00,92895,93000,92895,93000,41
2023-12-15 11:45:00,93000,93000,92951,92999,9
2023-12-15 12:00:00,92999,93000,92981,92990,57
2023-12-15 12:15:00,92973,92974,92884,92884,22
2023-12-15 12:30:00,92850,92850,92812,92812,13
2023-12-15 12:45:00,92803,92803,92625,92705,169
2023-12-15 13:00:00,92658,92658,92390,92589,250
2023-12-15 13:15:00,92517,92589,92517,92550,15
2023-12-15 13:30:00,92503,92934,92500,92875,96
2023-12-15 13:45:00,92841,92869,92777,92800,23
2023-12-15 14:00:00,92795,92819,92598,92598,127
2023-12-15 14:15:00,92571,92614,92500,92580,41
2023-12-15 14:30:00,92589,92815,92580,92815,41
2023-12-15 14:45:00,92866,92899,92818,92818,9
2023-12-15 15:00:00,92915,93202,92915,93202,102
2023-12-15 15:15:00,93253,93360,93170,93197,25
2023-12-15 15:30:00,93147,93147,93100,93100,2
2023-12-15 15:45:00,93234,93271,93141,93153,88
2023-12-15 16:00:00,93250,93250,93174,93206,10
2023-12-15 16:15:00,93172,93198,93158,93158,6
2023-12-15 16:30:00,93150,93375,93150,93375,13
2023-12-15 16:45:00,93325,93375,93275,93375,11
2023-12-15 17:00:00,93375,93550,93349,93468,293
2023-12-15 17:15:00,93491,93491,93491,93491,16
2023-12-15 17:45:00,93398,93398,93398,93398,1
2023-12-15 18:00:00,93326,93326,93120,93120,3
2023-12-15 18:15:00,93120,93250,93079,93250,24
2023-12-15 18:30:00,93144,93210,93048,93048,7
2023-12-15 18:45:00,93067,93142,93067,93142,2
2023-12-15 19:00:00,93244,93244,93135,93158,4
2023-12-15 19:15:00,93200,93200,93200,93200,2
2023-12-15 19:30:00,93239,93239,93200,93200,22
2023-12-15 19:45:00,93216,93216,93216,93216,2
2023-12-15 20:00:00,93232,93247,93232,93247,10
2023-12-15 20:15:00,93247,93247,93243,93243,6
2023-12-15 20:30:00,93220,93247,93220,93247,4
2023-12-15 20:45:00,93246,93247,93200,93200,15
2023-12-15 21:00:00,93247,93247,93247,93247,1
2023-12-15 21:15:00,93247,93247,93244,93247,36
2023-12-15 21:30:00,93341,93341,93339,93339,3
2023-12-15 21:45:00,93292,93292,93292,93292,2
2023-12-15 22:00:00,93237,93237,93237,93237,1
2023-12-15 22:15:00,93202,93202,93201,93201,4
2023-12-15 22:30:00,93219,93219,93219,93219,1
2023-12-15 22:45:00,93206,93206,93204,93204,2
2023-12-15 23:15:00,93225,93232,93225,93232,8
2023-12-15 23:30:00,93200,93200,93200,93200,1
2023-12-15 23:45:00,93200,93200,93200,93200,7
2023-12-18 09:00:00,93200,93358,93179,93345,37
2023-12-18 09:15:00,93345,93358,93345,93345,173
2023-12-18 09:30:00,93295,93331,93222,93223,10
2023-12-18 09:45:00,93281,93358,93281,93358,31
2023-12-18 10:00:00,93358,93452,93250,93250,20
2023-12-18 10:15:00,93240,93289,93209,93248,10
2023-12-18 10:45:00,93285,93339,93280,93280,6
2023-12-18 11:15:00,93243,93250,93240,93240,56
2023-12-18 11:30:00,93188,93247,93125,93125,80
2023-12-18 11:45:00,93112,93169,92977,92986,158
2023-12-18 12:00:00,92973,92973,92928,92928,13
2023-12-18 12:15:00,92967,92968,92945,92952,16
2023-12-18 12:30:00,92946,92969,92945,92969,69
2023-12-18 12:45:00,93014,93076,93010,93076,11
2023-12-18 13:00:00,93104,93123,92920,92920,46
2023-12-18 13:15:00,92928,93009,92928,93009,254
2023-12-18 13:30:00,93025,93078,93000,93035,7
2023-12-18 13:45:00,93029,93059,93028,93059,30
2023-12-18 14:00:00,93049,93079,93027,93034,38
2023-12-18 14:15:00,93034,93035,92950,92956,40
2023-12-18 14:30:00,92935,92945,92900,92900,233
2023-12-18 14:45:00,92900,92901,92860,92863,262
2023-12-18 15:00:00,92899,92929,92863,92929,93
2023-12-18 15:15:00,92940,93000,92940,92975,57
2023-12-18 15:30:00,92950,92951,92878,92878,64
2023-12-18 15:45:00,92860,92884,92820,92836,13
2023-12-18 16:00:00,92801,92801,92680,92712,146
2023-12-18 16:15:00,92683,92800,92683,92741,28
2023-12-18 16:30:00,92721,92756,92639,92756,19
2023-12-18 16:45:00,92757,92757,92696,92706,52
2023-12-18 17:00:00,92709,92714,92049,92270,419
2023-12-18 17:15:00,92270,92312,92270,92305,37
2023-12-18 17:30:00,92305,92313,92235,92281,71
2023-12-18 17:45:00,92210,92400,92210,92344,33
2023-12-18 18:00:00,92300,92418,92300,92418,14
2023-12-18 18:15:00,92419,92498,92400,92447,10
2023-12-18 18:30:00,92400,92401,92285,92380,97
2023-12-18 19:00:00,92356,92356,92200,92215,12
2023-12-18 19:15:00,92239,92273,92100,92109,106
2023-12-18 19:30:00,92104,92219,92104,92151,29
2023-12-18 19:45:00,92168,92168,92121,92133,5
2023-12-18 20:00:00,92100,92200,92100,92200,14
2023-12-18 20:15:00,92167,92167,92167,92167,11
2023-12-18 20:30:00,92187,92187,92187,92187,1
2023-12-18 20:45:00,92194,92199,92185,92199,6
2023-12-18 21:00:00,92186,92235,92186,92222,48
2023-12-18 21:15:00,92220,92220,92220,92220,1
2023-12-18 21:30:00,92200,92245,92175,92186,14
2023-12-18 21:45:00,92190,92190,92190,92190,1
2023-12-18 22:00:00,92193,92213,92150,92213,5
2023-12-18 22:15:00,92245,92268,92191,92191,23
2023-12-18 22:30:00,92189,92189,92130,92130,11
2023-12-18 22:45:00,92100,92123,92100,92100,6
2023-12-18 23:00:00,92137,92137,92137,92137,1
2023-12-18 23:15:00,92170,92170,92170,92170,5
2023-12-19 09:00:00,92249,92249,92163,92163,8
2023-12-19 09:15:00,92251,92340,92251,92320,25
2023-12-19 09:30:00,92320,92400,92320,92400,87
2023-12-19 09:45:00,92397,92397,92185,92185,30
2023-12-19 10:00:00,92157,92250,92000,92094,538
2023-12-19 10:15:00,92129,92129,92050,92076,32
2023-12-19 10:30:00,92090,92279,92076,92279,35
2023-12-19 10:45:00,92233,92280,92050,92280,55
2023-12-19 11:00:00,92141,92141,92050,92057,236
2023-12-19 11:15:00,92051,92056,92016,92056,6
2023-12-19 11:30:00,92035,92164,91927,92164,277
2023-12-19 12:00:00,92046,92104,91969,91971,9
2023-12-19 12:15:00,91980,92200,91980,92186,10
2023-12-19 12:30:00,92173,92300,92170,92204,33
2023-12-19 12:45:00,92213,92286,92213,92286,12
2023-12-19 13:00:00,92275,92275,92244,92244,10
2023-12-19 13:15:00,92228,92243,92216,92216,16
2023-12-19 13:30:00,92300,92370,92300,92370,7
2023-12-19 13:45:00,92359,92400,92311,92352,23
2023-12-19 14:00:00,92400,92467,92395,92421,29
2023-12-19 14:15:00,92430,92434,92389,92399,8
2023-12-19 14:30:00,92433,92436,92433,92436,2
2023-12-19 14:45:00,92472,92665,92472,92650,74
2023-12-19 15:00:00,92650,92910,92650,92890,88
2023-12-19 15:15:00,92897,92897,92701,92772,23
2023-12-19 15:30:00,92768,92768,92714,92737,11
2023-12-19 15:45:00,92722,92800,92719,92800,13
2023-12-19 16:00:00,92801,92852,92772,92772,19
2023-12-19 16:15:00,92763,92909,92763,92909,16
2023-12-19 16:30:00,92911,92911,92901,92910,25
2023-12-19 16:45:00,92908,92909,92892,92892,3
2023-12-19 17:00:00,92923,92923,92450,92825,47
2023-12-19 17:15:00,92825,92932,92796,92931,24
2023-12-19 17:30:00,92949,92957,92829,92829,16
2023-12-19 17:45:00,92772,92800,92755,92800,4
2023-12-19 18:00:00,92859,92900,92859,92884,11
2023-12-19 18:15:00,92884,92891,92863,92863,8
2023-12-19 18:30:00,92891,92900,92825,92882,15
2023-12-19 19:00:00,92825,92876,92825,92876,4
2023-12-19 19:15:00,92859,92918,92856,92918,5
2023-12-19 19:30:00,92988,93000,92954,92989,16
2023-12-19 19:45:00,93012,93105,93012,93028,17
2023-12-19 20:00:00,93009,93052,92999,93022,36
2023-12-19 20:15:00,93029,93070,93000,93000,19
2023-12-19 20:30:00,93005,93026,93005,93026,2
2023-12-19 20:45:00,92959,92959,92899,92900,11
2023-12-19 21:00:00,93008,93008,92902,92902,14
2023-12-19 21:15:00,92965,93000,92965,93000,11
2023-12-19 21:30:00,92928,92928,92928,92928,1
2023-12-19 21:45:00,92903,92903,92903,92903,2
2023-12-19 22:00:00,93021,93021,93021,93021,1
2023-12-19 22:15:00,92954,93049,92953,93026,9
2023-12-19 22:30:00,92995,93032,92995,93032,2
2023-12-19 23:00:00,92998,93010,92998,93010,3
2023-12-19 23:30:00,92908,93030,92902,93030,19
2023-12-20 09:00:00,93007,93007,92972,92980,17
