datetime,open,high,low,close,volume
2023-12-22 22:30:00,101439,101511,101433,101511,93
2023-12-22 22:45:00,101517,101543,101484,101541,75
2023-12-22 23:00:00,101544,101547,101524,101526,21
2023-12-22 23:15:00,101524,101539,101497,101518,91
2023-12-22 23:30:00,101496,101505,101448,101490,374
2023-12-22 23:45:00,101505,101505,101440,101440,150
2023-12-25 08:45:00,101433,101433,101433,101433,52
2023-12-25 09:00:00,101367,101475,101287,101475,889
2023-12-25 09:15:00,101478,101605,101478,101563,722
2023-12-25 09:30:00,101584,101624,101528,101529,272
2023-12-25 09:45:00,101533,101537,101500,101500,417
2023-12-25 10:00:00,101486,101527,101392,101510,816
2023-12-25 10:15:00,101479,101704,101468,101665,2037
2023-12-25 10:30:00,101666,101911,101659,101894,2405
2023-12-25 10:45:00,101901,102128,101890,102079,3517
2023-12-25 11:00:00,102077,102290,102076,102247,2883
2023-12-25 11:15:00,102248,102295,102079,102084,2543
2023-12-25 11:30:00,102083,102150,102030,102106,1827
2023-12-25 11:45:00,102116,102126,101970,101999,1404
2023-12-25 12:00:00,101994,102029,101728,101779,2556
2023-12-25 12:15:00,101774,101775,101632,101653,3412
2023-12-25 12:30:00,101648,101731,101607,101647,3139
2023-12-25 12:45:00,101646,101688,101427,101441,1684
2023-12-25 13:00:00,101432,101432,101360,101398,13547
2023-12-25 13:15:00,101399,101400,101155,101167,4517
2023-12-25 13:30:00,101169,101200,101049,101069,9588
2023-12-25 13:45:00,101064,101136,100801,101000,16080
2023-12-25 14:00:00,100999,101000,100855,100948,2319
2023-12-25 14:15:00,100949,100975,100858,100950,2409
2023-12-25 14:30:00,100948,101000,100931,100987,670
2023-12-25 14:45:00,100984,101000,100950,100980,1588
2023-12-25 15:00:00,100988,101000,100920,100936,1539
2023-12-25 15:15:00,100935,100962,100917,100940,1456
2023-12-25 15:30:00,100939,101061,100892,100965,1815
2023-12-25 15:45:00,100962,100992,100868,100942,1505
2023-12-25 16:00:00,100938,100955,100854,100881,2862
2023-12-25 16:15:00,100882,100955,100684,100954,7827
2023-12-25 16:30:00,100954,100980,100702,100748,2634
2023-12-25 16:45:00,100756,100872,100520,100576,4339
2023-12-25 17:00:00,100573,100808,100540,100726,8765
2023-12-25 17:15:00,100727,100860,100654,100814,2039
2023-12-25 17:30:00,100811,100959,100777,100931,1330
2023-12-25 17:45:00,100925,100934,100654,100680,1628
2023-12-25 18:00:00,100680,100891,100650,100855,3236
2023-12-25 18:15:00,100845,100925,100771,100785,1199
2023-12-25 18:30:00,100799,100850,100722,100741,1405
2023-12-25 18:45:00,100742,100853,100740,100825,442
2023-12-25 19:00:00,100800,100830,100615,100658,271
2023-12-25 19:15:00,100644,100723,100644,100675,269
2023-12-25 19:30:00,100678,100684,100601,100640,161
2023-12-25 19:45:00,100646,100737,100643,100706,194
2023-12-25 20:00:00,100699,100714,100690,100695,56
2023-12-25 20:15:00,100680,100742,100646,100721,98
2023-12-25 20:30:00,100721,100828,100721,100813,125
2023-12-25 20:45:00,100793,100803,100765,100765,16
2023-12-25 21:00:00,100769,100777,100768,100768,35
2023-12-25 21:15:00,100746,100746,100693,100693,54
2023-12-25 21:30:00,100733,100742,100706,100706,38
2023-12-25 21:45:00,100706,100747,100701,100747,17
2023-12-25 22:00:00,100730,100740,100714,100714,5
2023-12-25 22:15:00,100713,100758,100688,100688,149
2023-12-25 22:30:00,100704,100729,100699,100699,43
2023-12-25 22:45:00,100712,100783,100712,100783,107
2023-12-25 23:00:00,100767,100767,100767,100767,1
2023-12-25 23:15:00,100731,100731,100699,100704,18
2023-12-25 23:30:00,100698,100798,100664,100787,758
2023-12-25 23:45:00,100799,100812,100720,100812,95
2023-12-26 09:00:00,100776,100796,100600,100662,1676
2023-12-26 09:15:00,100665,100840,100653,100840,325
2023-12-26 09:30:00,100831,100988,100775,100979,839
2023-12-26 09:45:00,100964,100981,100775,100888,559
2023-12-26 10:00:00,100888,101149,100850,101119,3316
2023-12-26 10:15:00,101125,101169,100963,100987,6592
2023-12-26 10:30:00,100982,100997,100817,100936,1716
2023-12-26 10:45:00,100926,101036,100890,100955,4466
2023-12-26 11:00:00,100955,101072,100915,101044,3611
2023-12-26 11:15:00,101055,101078,100958,100974,1418
2023-12-26 11:30:00,100977,101071,100965,101018,1522
2023-12-26 11:45:00,101025,101040,100882,100914,5514
2023-12-26 12:00:00,100899,101064,100817,100950,6291
2023-12-26 12:15:00,100957,101010,100882,100895,2592
2023-12-26 12:30:00,100896,101005,100892,100957,1111
2023-12-26 12:45:00,100956,100998,100727,100752,3022
2023-12-26 13:00:00,100749,100837,100740,100785,1490
2023-12-26 13:15:00,100775,100956,100770,100891,1375
2023-12-26 13:30:00,100902,101020,100891,100985,1734
2023-12-26 13:45:00,100973,101100,100963,101094,3619
2023-12-26 14:00:00,101071,101162,101062,101111,2727
2023-12-26 14:15:00,101122,101215,101054,101149,1900
2023-12-26 14:30:00,101150,101154,100990,100991,814
